address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceKind,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,needs_review,medium,1,2,evt_6c01d17f864c702e1d058fb3,2026-09-05T22:36:00Z,,,,False,territory,False,2026-08-31T11:46:00Z,False,False,media,https://mamadysh-rt.ru/news/obshchestvo/s-1-sentiabria-vvoditsia-mexanizm-avtostrafov-v-otnosenii-markirovannoi-produkcii,reported,mo-92638000,С 1 сентября вводится механизм «автоштрафов» в отношении маркированной продукции,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_94949e1741b9ef038c3e75f3,2026-09-05T22:35:37Z,,,,False,territory,False,2026-08-31T11:46:00Z,False,False,media,https://nashcheremshan.ru/news/bezga-yazalar/iske-serezkino-buasyn-remontladylar,unknown,mo-92658460,Иске Сережкино буасын ремонтладылар,context,16,not_editorially_useful,
,needs_review,medium,1,1,evt_1484180d34bb0e41d1bac490,2026-09-05T22:35:30Z,,,,False,territory,False,2026-08-31T11:40:22Z,False,False,official,https://t.me/avianovsav/6299,reported,mo-92701000,В Казани объявлен прием заявок на субсидию для пунктов приема вторсырья,context,36,not_editorially_useful,
Елабуга,needs_review,medium,1,2,evt_e567981889d5538348732b5c,2026-09-05T22:36:39Z,55.7577131,,52.0539938,False,settlement,False,2026-08-31T11:27:00Z,False,False,media,https://elabuga-rt.ru/news/novosti/novyi-detskii-sad-na-ulice-azina-v-elabuge-proxodit-proverku-gosstroinadzora,reported,mo-92626101,В Елабуге новый детский сад на улице Азина проходит проверку Госстройнадзора,context,36,not_editorially_useful,
,needs_review,medium,1,1,evt_265f581d083eb774c8ce2c4c,2026-09-05T22:36:39Z,,,,False,territory,False,2026-08-31T11:24:01Z,False,False,media,https://t.me/universityinnopolis/3552,reported,RU-TA,Создана платформа «Диспетчеризация котельных»,context,16,not_editorially_useful,
,needs_review,medium,1,1,evt_b59c5381825230d0562eb74b,2026-09-05T22:36:39Z,,,,False,territory,False,2026-08-31T11:24:01Z,False,False,media,https://t.me/universityinnopolis/3552,reported,RU-TA,Запущен маркетплейс лизинга «ЛизХаб»,context,16,not_editorially_useful,
,needs_review,low,1,1,evt_7765d55459363b3847f8bfc1,2026-09-05T19:32:04Z,,,,False,territory,False,2026-08-31T11:16:00Z,False,False,media,https://spas-rt.ru/news/obschestvo/strafy-za-otcetnost-v-tatarstane-mozno-oplatit-so-skidkoi-50,unknown,mo-92632000,Штрафы за отчётность в Татарстане можно оплатить со скидкой 50%,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_e617452541c53f859c6dfbfc,2026-09-05T22:36:39Z,,,,False,territory,False,2026-08-31T11:11:00Z,False,False,media,https://shahrichalli.ru/news/kich-bgen-irtg/malakas-elgasy-asa-kupernen-ikence-iagyn-remontlyilar,reported,mo-92730000,В Челнах с 1 сентября начнут ремонтировать сторону моста через Мелекеску в направлении Нового города,context,16,not_editorially_useful,
,ready,medium,1,2,evt_fc6df59f70411e7c15e3996c,2026-09-05T20:47:24Z,,,,False,territory,True,2026-08-31T11:05:00Z,False,False,media,https://laishevskyi.ru/news/kriminal/rasskazyvaem-kak-skolnikam-i-studentam-popast-v-final-kazan-digital-week,resolved,mo-92634000,Открыта регистрация на IT-состязание «Татар.Бu»,useful,87,,
,ready,low,1,1,evt_308ba87b524f9c2ae65c7b82,2026-09-05T19:31:57Z,,,,False,territory,True,2026-08-31T11:00:00Z,False,False,media,https://baltaci.ru/news/trud/v-malolyzinskom-selskom-poselenii-otkryli-pamiatnyi-stend-v-cest-geroev-zemliakov,resolved,mo-92615000,В Малолызинском сельском поселении открыли памятный стенд в честь героев-земляков,useful,79,,
,needs_review,low,1,1,evt_e658a8a25d00368d34e35221,2026-09-05T19:32:04Z,,,,False,territory,False,2026-08-31T10:36:00Z,False,False,media,https://tetyushy.ru/news/okno-gibdd/svyse-poloviny-dtp-s-pesexodami-v-tatarstane-proizoslo-v-temnoe-vremia-sutok,unknown,mo-92655000,С начала года в Республике Татарстан зафиксирован резкий рост числа смертельных аварий с участием пешеходов.,context,0,not_editorially_useful,
Старое Серёжкино,ready,low,1,1,evt_f98b4a993665eda193843693,2026-09-05T19:31:52Z,54.5849206,,51.6478399,False,settlement,True,2026-08-31T10:26:38Z,False,False,media,https://t.me/n_chrmshn/18526,resolved,mo-92658460,В Старом Сережкине отремонтировали плотину,useful,87,,
"проспект Победы, 17",ready,low,1,1,evt_6496de12351568535da8318f,2026-09-05T19:31:59Z,55.2910747,,51.9848475,True,building,True,2026-08-31T10:23:00Z,False,False,media,https://zainsk-inform.ru/news/obschestvo/v-skole-6-zainska-otkrylas-obnovlennaia-stolovaia-posle-kapremonta,resolved,mo-92627101,В школе №6 Заинска открылась обновлённая столовая после капремонта,useful,87,,
,needs_review,medium,1,2,evt_efb9b445b7f4643ee97b473f,2026-09-05T22:37:26Z,,,,False,territory,False,2026-08-31T10:21:00Z,False,False,media,https://baltaci.ru/news/magarif/2026-elda-kazan-magarifen-finanslauny-milliard-sumga-arttyrdylar,reported,mo-92615151,Казанда мәгарифне финанслау артты,context,16,not_editorially_useful,
Казань,ready,low,29,29,evt_9f09616efdb591b854364c8d,2026-09-05T19:32:05Z,55.7946485,,49.1115022,False,settlement,True,2026-08-31T10:08:00Z,False,False,media,https://tvchelny.ru/news/tsentralnye-novosti/centr-razvitiia-futbola-otkryt-v-kazani,resolved,mo-92701000,Центр развития футбола открыт в Казани,useful,79,,
,ready,low,1,1,evt_18cd5c7e8b9b2dc31ae39cf0,2026-09-05T19:31:59Z,,,,False,territory,True,2026-08-31T10:05:00Z,False,False,media,https://zainsk-inform.ru/news/obschestvo/23-pesexoda-pogibli-v-tatarstane-v-temnote-s-nacala-goda,reported,mo-92627101,В темноте — без световозвращателей: трагическая статистика,useful,87,,
Камское Устье,ready,low,1,1,evt_82c73e3722efff04b1a55dfb,2026-09-05T19:31:48Z,55.2015629,,49.2680082,False,settlement,True,2026-08-31T10:04:01Z,False,False,media,https://t.me/volzhskie/36001,paused,mo-92630151,"1 сентября, в связи с плановыми ремонтными работами будет временно приостановлена подача газа в Камском Устье.",useful,79,,
Казань,needs_review,medium,1,2,evt_6ba4a2acd48c1e0527d53272,2026-09-05T22:37:26Z,55.7946485,,49.1115022,False,settlement,False,2026-08-31T09:53:00Z,False,False,media,https://leninogorsk-rt.ru/news/novostnaya-lenta/mnogodetnye-semi-i-detei-ucastnikov-svo-priglasili-na-ledovoe-sou-v-kazani,reported,mo-92701000,Премьера ледового шоу «Золушка» в Казани,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_daabd3758ac904f0926b1810,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-31T09:19:00Z,False,False,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819013,reported,mo-92615430,ИтогиНедели Обстановка с пожарами и происшествиями на воде c 24 по 30 августа,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_aae439d0fd6ae32e5c7d069b,2026-09-05T20:48:18Z,,,,False,territory,False,2026-08-31T09:04:53Z,False,False,media,https://t.me/atannary/29007,reported,mo-92608101,Эзләү: Әлмәттә Төзүчеләр проспектында яшүсмерне бәрдергән машина йөртүче качкан,context,0,not_editorially_useful,
,ready,medium,1,3,evt_6628417f46feb74a37537300,2026-09-05T20:48:18Z,,,,False,territory,True,2026-08-31T09:00:00Z,False,False,media,https://nurlat-tat.ru/news/novosti/startuet-priem-zaiavok-na-xakaton-tatarbu-pobediteli-vystupiat-na-kazan-digital-week,reported,mo-92646000,Хакатон «Татар.Бу»,useful,70,,
,needs_review,medium,1,3,evt_8fe855f68fff3de933ac2a9b,2026-09-05T22:37:26Z,,,,False,territory,False,2026-08-31T08:50:41Z,False,False,official,https://t.me/kzn_official/23530,reported,mo-92701000,Субсидии на создание пунктов сбора вторсырья в Казани,context,36,not_editorially_useful,
Бугульма,ready,low,1,1,evt_566b4dfbd06cea981a44e21e,2026-09-05T19:31:57Z,54.5384152,,52.7955953,False,settlement,True,2026-08-31T08:41:00Z,False,False,media,https://bugulma-tatarstan.ru/news/news/v-bugulme-otkryli-stelu-v-cest-prosvetitelia-xadi-atlasi,resolved,mo-92617101,В Бугульме открыли стелу в честь просветителя Хади Атласи,useful,79,,
,ready,medium,1,2,evt_99cdfafca574f39e94282e99,2026-09-05T22:37:58Z,,,,False,territory,True,2026-08-31T08:25:00Z,False,False,media,https://novoshishminsk.ru/news/v-respublike/centr-patriot-ucit-takticeskoi-medicine-u-casi,resolved,mo-92701000,В Казани открылась выставка центра «Патриот»,useful,89,,
,needs_review,medium,1,1,evt_5b874fba885bb71ac0c060ab,2026-09-05T20:49:01Z,,,,False,territory,False,2026-08-31T08:16:00Z,False,False,media,https://zamansulyshy.ru/news/yanaliklar/uku-ely-aldynnan-leninogorsk-iangyn-sunderucelare-iangyn-kurkynycsyzlygy-turynda-iska-tosera,reported,mo-92636101,В Лениногорском районе напомнили о правилах пожарной безопасности перед учебным годом,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_30732b646dcafb3614619b06,2026-09-05T22:37:58Z,,,,False,territory,False,2026-08-31T08:12:00Z,False,False,media,https://laishevskyi.ru/news/bezopasnost-doroznogo-dvizeniia/v-laisevskom-raioe-zaderzali-voditelia-s-cerescur-temnymi-steklami,reported,mo-92634101,В Лаишевском районе задержали водителя с чересчур тёмными стёклами,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_917df3f968afda5deb4998f8,2026-09-05T19:31:58Z,,,,False,territory,False,2026-08-31T08:10:00Z,False,False,media,https://chuprale-online.ru/news/obschestvo/ledovaia-feeriia-dlia-semei-geroev-kak-tatarstan-daril-prazdnik,unknown,mo-92624000,Ледовая феерия для семей героев: как Татарстан дарил праздник,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_e5652b618efa8d7d161b603f,2026-09-05T22:37:58Z,,,,False,territory,False,2026-08-31T08:01:00Z,False,False,media,https://mamadysh-rt.ru/news/obshchestvo/pobediteli-xakatona-tatarbu-vystupiat-na-kazan-digital-week,resolved,mo-92638000,Открыта регистрация на хакатон «Татар.Бу»,context,59,not_editorially_useful,
,needs_review,medium,1,1,evt_b5510935f52da6293272526e,2026-09-05T22:38:49Z,,,,False,territory,False,2026-08-31T07:56:01Z,False,False,media,https://t.me/volzhskie/35998,unknown,mo-92630000,Ветеран СВО из Камского Устья стал призером Кубка Раиса по настольному теннису,context,20,not_editorially_useful,
,needs_review,medium,1,3,evt_782ecef2d5e8ea461a2ab8b4,2026-09-05T22:38:49Z,,,,False,territory,False,2026-08-31T07:50:12Z,False,False,media,https://t.me/arskmedia/27529,reported,mo-92612151,Арча районы мәктәпләре яңа уку елына әзер,context,59,not_editorially_useful,
,needs_review,medium,1,2,evt_febd7306ce1483ae1ebba29f,2026-09-05T22:39:26Z,,,,False,territory,False,2026-08-31T07:09:00Z,False,False,media,https://bavly-tat.ru/news/obschestvo/priem-zaiavok-dlia-itrazrabotcikov-otkryt-na-xakaton-tatarbu,resolved,mo-92614000,Открыта регистрация на хакатон «Татар.Бу»,context,59,not_editorially_useful,
Школьная улица,ready,low,1,1,evt_e578ebe9c7005eaae9da466e,2026-09-05T19:31:57Z,54.5722661,,52.7843521,True,street,True,2026-08-31T07:06:00Z,False,False,media,https://bugulma-tatarstan.ru/news/news/glava-bugulminskogo-raiona-provel-sxod-grazdan-v-berezovskom-selskom-poselenii,resolved,mo-92617460,"За год отремонтировали 12 улиц, благоустраивают 3 двора по программе «Наш двор», всего за 5 лет — более 40 объектов.",useful,97,,
,needs_review,medium,1,2,evt_1ade984684a042f9708778bc,2026-09-05T22:39:26Z,,,,False,territory,False,2026-08-31T06:50:00Z,False,False,media,https://tetyushy.ru/news/obshchestvo/v-tetiusskom-raione-roditeliam-rasskazali-kak-zashhitit-rebenka-v-seti,reported,mo-92655000,Родительский лекторий о цифровых рисках в Тетюшском районе,context,36,not_editorially_useful,
,needs_review,low,1,1,evt_1ef2c0e2b0848b137fa6fc12,2026-09-05T19:32:03Z,,,,False,territory,False,2026-08-31T06:24:00Z,False,False,media,https://pestrecy-rt.ru/news/zdravoohranenie/fitnes-trener-obieiasnil-kakie-uprazneniia-delat-dlia-osanki-spiny,unknown,mo-92648000,"Фитнес-тренер объяснил, какие упражнения делать для осанки спины",context,0,not_editorially_useful,
Камское Устье,ready,low,1,1,evt_1305af4f64be397fc1b439d2,2026-09-05T19:32:00Z,55.2015629,,49.2680082,False,settlement,True,2026-08-31T06:18:00Z,False,False,media,https://kamskoe-ustie.ru/news/obshestvo/v-kamskom-uste-1-sentiabria-otkliucat-gaz,planned,mo-92630151,В Камском Устье 1 сентября отключат газ,useful,79,,
,needs_review,medium,1,2,evt_7f36ca60494baf8a34ffd523,2026-09-05T22:39:26Z,,,,False,territory,False,2026-08-31T06:03:00Z,False,False,media,https://tulachi.ru/news/v-respublike/2026-elda-kazan-magarifen-finanslauny-milliard-sumga-arttyrdylar,reported,mo-92701000,В Казани увеличили финансирование образования на 2026 год,context,16,not_editorially_useful,
,needs_review,medium,1,2,evt_1c432cb30707a70fa457e986,2026-09-05T22:41:12Z,,,,False,territory,False,2026-08-31T05:41:00Z,False,False,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/ucim-takticeskoi-medicine-u-casi-rabotaet-vystavka-centra-patriot,resolved,mo-92701000,Открылась выставка центра «Патриот» у Центра семьи «Казан»,context,59,not_editorially_useful,
,ready,low,1,1,evt_a90255c01cb970fe2467297f,2026-09-05T19:32:04Z,,,,False,territory,True,2026-08-31T05:40:00Z,False,False,media,https://tetyushy.ru/news/beznengeroilar/u-casi-otkrylas-vystavka-centra-patriot-gostei-ucat-takticeskoi-medicine-i-rabote-s-bpla,resolved,mo-92701000,У «Чаши» открылась выставка центра «Патриот»: гостей учат тактической медицине и работе с БПЛА,useful,79,,
,needs_review,low,1,1,evt_32f7a1e57821c0868454c47d,2026-09-05T19:31:59Z,,,,False,territory,False,2026-08-31T05:22:00Z,False,False,media,https://zainsk-inform.ru/news/obschestvo/k-slesariu-gazovoi-sluzby-kamiliu-gilfanovu-idut-za-sovetom-i-pomoshhiu-bolee-30-let,unknown,mo-92627432,Камиль Гильфанов из села Верхние Пинячи трудится слесарем по эксплуатации и ремонту газового оборудования Заинской районной эксплуатационной газовой службы,context,0,not_editorially_useful,
,needs_review,medium,1,1,evt_b4b988b430fb7908a0d6d6dd,2026-09-05T22:40:07Z,,,,False,territory,False,2026-08-31T05:22:00Z,False,False,media,https://alekseyevsk.ru/news/obshchestvo/instruktory-avangarda-ucat-kazancev-takticeskoi-medicine-i-upravleniiu-bpla,resolved,mo-92701000,В Центре семьи «Казан» открылась выставка центра «Патриот»,context,59,not_editorially_useful,
,needs_review,medium,1,2,evt_173cead40ab293f058098fda,2026-09-05T22:40:07Z,,,,False,territory,False,2026-08-31T04:08:00Z,False,False,media,https://baltaci.ru/news/kon-temasy/tatarstan-respublikasy-konenda-kontrakt-buenca-xezmatka-sailap-alu-mobil-punkty-acyldy,unknown,mo-92615000,На Татарстан Республикасы Көнендә открыт мобильный пункт отбора на контрактную службу,context,59,not_editorially_useful,
,needs_review,high,0,1,evt_legacy_564a90f75011a3eda703fcd7,2026-09-04T15:47:33Z,,public-2ab3cafefc02591a,,False,territory,False,2026-08-31T00:00:00Z,True,False,official,https://media.kpfu.ru/news/nobelevskiy-laureat-na-pronauke-v-kfu-rasskazal-kak-vyzhit-v-epokhu-iskusstvennogo-intellekta,unknown,RU-TA,"Нобелевский лауреат на «PROнауке в КФУ» рассказал, как выжить в эпоху искусственного интеллекта и климатического кризиса",noise,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_ce9b6d330f540bb5952ff767,2026-09-04T15:47:33Z,,public-247e9f86f2a82534,,False,territory,False,2026-08-31T00:00:00Z,True,False,official,https://media.kpfu.ru/news/v-kfu-rasskazali-o-glavnykh-pravilakh-stilya-dlya-mam-na-1-sentyabrya,unknown,RU-TA,В КФУ рассказали о главных правилах подбора образа для мам на 1 сентября,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_e07ed172694b2af23a9cf53d,2026-09-04T15:47:34Z,,public-3eb7b2a49577b85e,,False,territory,False,2026-08-31T00:00:00Z,True,False,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819013,unknown,RU-TA,#ИтогиНедели Обстановка с пожарами и происшествиями на воде c 24 по 30 августа,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_f62aba737d3cca3913828d70,2026-09-04T15:47:34Z,,public-66ab63b7d82e3220,,False,territory,False,2026-08-31T00:00:00Z,True,False,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819103,unknown,RU-TA,‎Напутствие первоклассникам: нижнекамские пожарные подарили детям яркий праздник,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,medium,1,3,evt_e495e544564e8105b3772f25,2026-09-05T22:40:07Z,,,,False,territory,False,2026-08-30T17:50:00Z,False,False,media,https://vuslon.ru/news/obschestvo/u-casi-otkrylas-vystavka-centra-patriot,resolved,mo-92620000,Открылась выставка центра «Патриот» у «Чаши»,context,59,not_editorially_useful,
Казань,ready,low,1,1,evt_653314e492154591360c387f,2026-09-05T19:32:01Z,55.7946485,,49.1115022,False,settlement,True,2026-08-30T17:03:00Z,False,False,media,https://mendeleevskyi.ru/news/v-respublike-1708003091/na-dne-respubliki-v-kazani-otkrylsia-punkt-otbora-na-kontraktnuiu-sluzbu,resolved,mo-92701000,На Дне республики в Казани открылся пункт отбора на контрактную службу,useful,79,,
,needs_review,medium,1,1,evt_5000a694fa847e85cf8cfccb,2026-09-05T22:40:34Z,,,,False,territory,False,2026-08-30T17:01:00Z,False,False,media,https://leninogorsk-rt.ru/news/novostnaya-lenta/na-prazdnovanii-dnia-respubliki-otkrylsia-punkt-otbora-na-sluzbu-po-kontraktu,resolved,mo-92701000,В Казани открылся мобильный пункт отбора на службу по контракту,context,59,not_editorially_useful,
Казань,ready,low,1,1,evt_796ec6ad55ff78f2b37dd204,2026-09-05T19:31:59Z,55.7946485,,49.1115022,False,settlement,True,2026-08-30T17:00:00Z,False,False,media,https://zpravda.ru/news/novosti/v-kazani-otkryli-mobilnyi-punkt-otbora-na-kontrakt-na-dne-respubliki,resolved,mo-92701000,В Казани открыли мобильный пункт отбора на контракт на Дне республики,useful,79,,
,needs_review,medium,1,2,evt_6a0160c96139bab4efa8c7dc,2026-09-05T22:40:34Z,,,,False,territory,False,2026-08-30T16:59:00Z,False,False,media,https://kaibicy.ru/news/novosti/ucim-takticeskoi-medicine-u-casi-rabotaet-vystavka-centra-patriot,resolved,mo-92701000,Открылась выставка центра «Патриот» у «Чаши»,context,59,not_editorially_useful,
,ready,low,1,1,evt_85777afe9fe07654ec059055,2026-09-05T19:32:01Z,,,,False,territory,True,2026-08-30T16:47:00Z,False,False,media,https://mamadysh-rt.ru/news/obshchestvo/mobilnyi-punkt-nabora-kontraktnikov-otkrylsia-v-den-respubliki,resolved,mo-92701000,Мобильный пункт набора контрактников открылся в День Республики,useful,79,,
Казань,ready,medium,1,1,evt_9fb21ea00531e57e687c2a40,2026-09-05T22:40:34Z,55.7946485,,49.1115022,False,settlement,True,2026-08-30T16:38:00Z,False,False,media,https://bugulma-tatarstan.ru/news/news/na-prazdnovanii-dnia-respubliki-v-kazani-otkrylsia-punkt-otbora-na-sluzbu-po-kontraktu,resolved,mo-92701000,В Казани открылся пункт отбора на службу по контракту,useful,79,,
,ready,medium,1,2,evt_2d9628a7510a9870983b4f8e,2026-09-05T22:40:34Z,,,,False,territory,True,2026-08-30T16:19:00Z,False,False,media,https://kamskoe-ustie.ru/news/patrioticheskoe-vospitanie/takticeskaia-medicina-bpla-i-zarplaty-do-milliona-rublei,resolved,mo-92701000,В Казани открылась масштабная выставка «Патриот»,useful,89,,
,needs_review,low,1,1,evt_40daa75ebbb14babc3ce6d94,2026-09-05T19:31:57Z,,,,False,territory,False,2026-08-30T16:12:00Z,False,False,media,https://bavly-tat.ru/news/obschestvo/punkt-otbora-na-voennuiu-sluzbu-po-kontraktu-rabotal-na-prazdnovanii-dnia-respubliki,unknown,mo-92614000,Пункт отбора на военную службу по контракту работал на праздновании Дня республики,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_99a6f5a4d384a0f647c0bab6,2026-09-05T19:32:04Z,,,,False,territory,False,2026-08-30T16:10:00Z,False,False,media,https://chistopol-rt.ru/news/obschestvo/punkt-otbora-na-sluzbu-po-kontraktu-razvernuli-na-prazdnike-v-cest-dnia-respubliki,unknown,mo-92701000,Пункт отбора на службу по контракту развернули на празднике в честь Дня республики,context,0,not_editorially_useful,
Новое Ибрайкино,needs_review,medium,1,2,evt_3c3fbedadbbb784473776427,2026-09-05T22:41:12Z,54.8679981,,51.1654878,False,settlement,False,2026-08-30T14:30:00Z,False,False,media,https://aksubayevo.ru/news/news/v-novom-ibraikine-aksubaevskogo-raiona-prolozili-novuiu-dorogu,resolved,mo-92604430,Открыта дорога после капитального ремонта в Новом Ибрайкине,context,20,not_editorially_useful,
,needs_review,medium,1,1,evt_7de51c59c1f0dcfa024e2ea9,2026-09-05T20:50:10Z,,,,False,territory,False,2026-08-30T14:19:09Z,False,False,media,https://t.me/atannary/28990,reported,mo-92608101,Многодетной семье из Альметьевского района передали новый автомобиль,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_175ab95951787f216e7d6865,2026-09-05T22:41:12Z,,,,False,territory,False,2026-08-30T13:31:00Z,False,False,media,https://saby-rt.ru/news/fotoreportazhlar/ocnaratta-sport-maidancygy-acyldyfotoreportaz,reported,mo-92652000,В Өчнарате открылась спортивная площадка,context,59,not_editorially_useful,
Караса,ready,low,1,1,evt_154c02984655bd87c8e92c3e,2026-09-05T19:31:56Z,54.7416484,,50.6776236,False,settlement,True,2026-08-30T13:30:00Z,False,False,media,https://aksubayevo.ru/news/news/v-derevne-karase-aksubaevskogo-raiona-otkryli-novuiu-dorogu,resolved,mo-92604414,В деревне Карасе Аксубаевского района открыли новую дорогу,useful,87,,
улица Маршала Чуйкова,needs_review,medium,1,2,evt_bec6c79a2778277ca1c3ab9a,2026-09-05T22:41:12Z,55.8360412,,49.1137898,False,street,False,2026-08-30T12:22:20Z,False,False,official,https://t.me/avianovsav/6293,resolved,mo-92701000,Во дворе на улицах Ф. Амирхана и Маршала Чуйкова завершили обновление,context,30,not_editorially_useful,
"улица Четаева, 18А",ready,low,1,1,evt_bfd3b7e990a4b131e14109b0,2026-09-05T19:32:05Z,55.82083405,,49.136138900122546,True,building,True,2026-08-30T11:59:01Z,False,False,official,https://t.me/kzn_official/23518,resolved,mo-92701000,На территории КНИТУ-КАИ им.Туполева открылся интерактивный музей техники на базе сверхзвукового пассажирского самолета Ту-144.,useful,89,,
,needs_review,medium,1,1,evt_feedab70fd18b3effa274f2e,2026-09-05T22:41:52Z,,,,False,territory,False,2026-08-30T11:51:01Z,False,False,media,https://t.me/smi_menzela/28697,reported,mo-92640000,Травма при поездке на электросамокате,context,16,not_editorially_useful,
Заинск,needs_review,medium,1,1,evt_f0b456508a0644c2e8bb95fa,2026-09-05T22:41:52Z,55.2866509,,52.0056047,False,settlement,False,2026-08-30T11:49:00Z,False,False,media,https://zainsk-inform.ru/news/obschestvo/v-zainske-sostoialos-otkrytie-dvorca-edinoborstv-v-prazdnicnyi-den,reported,mo-92627101,Открытие Дворца единоборств в Заинске,context,20,not_editorially_useful,
Бугульма,ready,low,1,1,evt_f84f24939a9a4d1602b464a4,2026-09-05T19:31:57Z,54.5384152,,52.7955953,False,settlement,True,2026-08-30T11:09:00Z,False,False,media,https://bugulma-tatarstan.ru/news/news/v-bugulme-otkryli-novye-korpusa-liceia-2-i-skoly-6,resolved,mo-92617101,В Бугульме открыли новые корпуса лицея № 2 и школы № 6,useful,87,,
,needs_review,medium,1,3,evt_9c8c3410a7abc2dde4a06352,2026-09-05T22:42:26Z,,,,False,territory,False,2026-08-30T10:45:00Z,False,False,official,https://t.me/kvb_kzn/3856,resolved,mo-92701000,В Ново-Савиновском районе открыли благоустроенный двор с обновлённым озером,context,59,not_editorially_useful,
,ready,medium,1,2,evt_ff3baad8d64f5f59fe130f8d,2026-09-05T22:41:52Z,,,,False,territory,True,2026-08-30T10:24:43Z,False,False,official,https://t.me/kzn_official/23517,resolved,mo-92701000,Открыт обновлённый двор на улицах Амирхана и Чуйкова в Казани,useful,89,,
,needs_review,medium,1,2,evt_3a0bef5ac6972a1a6873dc16,2026-09-05T20:51:06Z,,,,False,territory,False,2026-08-30T10:03:00Z,False,False,media,https://nashcheremshan.ru/news/avyl-khualygy/cirmesan-raiony-avyllarynda-43-xualyk-kos-kort-ustererga-subsidiia-algan,unknown,mo-92658470,В селах Черемшанского района 43 хозяйства получили субсидию на выращивание птицы,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_89a5cb2f6206fb4a7e8b87e8,2026-09-05T22:42:26Z,,,,False,territory,False,2026-08-30T10:00:00Z,False,False,media,https://yashel-uzan.ru/news/yashelznrayonytuganavylym/tatar-avyly-etnomuzeenda-milli-tradiciialar-doniasyna-saiaxat-davam-ita,resolved,mo-92628000,В этномузее «Татар авылы» в Исаке завершается этап проекта «Милли традиции дөньясына сәяхәт»,context,20,not_editorially_useful,
,needs_review,medium,1,2,evt_6ce9c22a65f4b180069168fe,2026-09-05T22:41:52Z,,,,False,territory,False,2026-08-30T09:58:20Z,False,False,media,https://t.me/len_vesti/29617,reported,mo-92636415,В Ивановке закупили и установили мусорные контейнеры,context,30,not_editorially_useful,
Менделеевск,ready,low,1,1,evt_3ffabd004f0d65186a50614f,2026-09-05T19:32:01Z,55.894251,,52.312064,False,settlement,True,2026-08-30T09:36:00Z,False,False,media,https://mendeleevskyi.ru/news/obschestvo/v-den-respubliki-v-mendeleevske-otkryli-dorogu-po-ulicam-ximikov-i-tatarstana,resolved,mo-92639101,В День республики в Менделеевске открыли дорогу по улицам Химиков и Татарстана,useful,79,,
,needs_review,medium,1,2,evt_8cf25f456d37376b3f2b33df,2026-09-05T20:51:36Z,,,,False,territory,False,2026-08-30T09:32:00Z,False,False,media,https://muslumirc.ru/news/aktual/kapital-remonttan-son-moslimnen-iangyn-sunderu-bulege-binasy-faidanuga-tapsyryldy,reported,mo-92642000,После капремонта в Муслиме сдано здание пожарно-спасательной части,context,0,not_editorially_useful,
Буинск,ready,low,1,1,evt_a174fdacbf1ccd1968fb82c0,2026-09-05T19:31:57Z,54.9712371,,48.2930213,False,settlement,True,2026-08-30T09:26:00Z,False,False,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/v-buinske-otkrylsia-novyi-korpus-liceia-2,resolved,mo-92618101,В Буинске открылся новый корпус лицея №2,useful,79,,
,ready,low,1,1,evt_7ccfac7edb5c8f94b9ce183a,2026-09-05T19:32:01Z,,,,False,territory,True,2026-08-30T08:45:00Z,False,False,media,https://mendeleevskyi.ru/news/obschestvo/v-den-goroda-v-priiute-kamskie-zori-otkryli-novuiu-universalnuiu-ploshhadku,resolved,mo-92639101,В День города в приюте «Камские зори» открыли новую универсальную площадку,useful,79,,
,needs_review,low,1,1,evt_6035e0914dbb8c35b5d5796e,2026-09-05T19:31:58Z,,,,False,territory,False,2026-08-30T08:00:00Z,False,False,media,https://biektaw.ru/news/v-selskih-poseleniyah/istoriia-zenshhiny-kotoraia-pletet-seti-dlia-boicov,unknown,mo-92622000,"История женщины, которая плетёт сети для бойцов",context,0,not_editorially_useful,
