id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,triage
evt_e8a7e8f32be53f92c895e827,,Житель Пестречинского района оштрафован за попытку скрыться от полиции,unknown,2026-09-01T05:58:00Z,2026-09-05T19:06:45Z,mo-92648000,territory,,,,low,media,https://pestrecy-rt.ru/news/obschestvo/zitel-pestrecinskogo-raiona-ostrafovan-za-popytku-skrytsia-ot-policii,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_e29c9be769299b8ee3878430,,Татарстан эш бирүчеләр исәп-хисап өчен штрафны 50% ташлама белән түли ала,unknown,2026-09-01T05:40:00Z,2026-09-05T19:06:46Z,mo-92657000,territory,,,,low,media,https://tukai-rt.ru/news/amgyiat/tatarstan-es-birucelar-isap-xisap-ocen-strafny-50-taslama-belan-tuli-ala,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_fb63a6adfc7eabf09948fae2,,В Татарстане стартовал прием заявок на конкурс «ЭКОлидер»,reported,2026-09-01T05:40:00Z,2026-09-05T19:06:45Z,mo-92646000,territory,,,,low,media,https://nurlat-tat.ru/news/novosti/v-tatarstane-startoval-priem-zaiavok-na-konkurs-ekolider,context,50,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_78e4825a77826cfa10f7a3af,,"Моннан тыш, яңа уку елына районда ике мәктәп, ике балалар бакчасы һәм авыл мәктәпләрендә өч азык-төлек блогы ремонтланган.",reported,2026-09-01T05:09:01Z,2026-09-05T19:06:27Z,mo-92608000,territory,,,,low,media,https://t.me/atannary/29019,context,30,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_bfd3cb21973919cbbec025c4,,Приём заявок открыт с 1 сентября и продлится до 15 ноября 2026 года.,resolved,2026-09-01T05:05:00Z,2026-09-05T19:06:46Z,mo-92655000,territory,,,,low,media,https://tetyushy.ru/news/natsproekty/ziteli-tatarstana-mogut-ucastvovat-v-ekologiceskom-konkurse-rossii,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_a762962f359d29d42cec3447,,С сентября все банки запустят универсальный QR-код для оплаты,reported,2026-09-01T05:01:00Z,2026-09-05T19:06:44Z,mo-92639000,territory,,,,low,media,https://mendeleevskyi.ru/news/obschestvo/s-sentiabria-vse-banki-zapustiat-universalnyi-qr-kod-dlia-oplaty,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_fb6c8473f3e7819db70ec116,,"Быел 4нче, 14нче мәктәпләрдә һәм Түбән Чыршылы, ивановка мәктәпләрендә капиталь ремонт уздырылды.",unknown,2026-09-01T04:19:47Z,2026-09-05T19:06:31Z,mo-92636415,territory,,,,low,media,https://t.me/zamansulyshy/17325,context,30,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_legacy_2d5d693f4ac9685522875175,public-de1ff80dea047d18,Поздравление ректора КФУ Ленара Сафина с началом нового учебного года и Днём знаний,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/pozdravlenie-rektora-kfu-lenara-safina-s-nachalom-novogo-uchebnogo-goda-i-dnyom-znaniy,noise,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],hide_noise
evt_legacy_35f0646c94c9e69a19bdd5ee,public-f125372dd9e0d6c9,Торжественные линейки состоялись в лицеях Казанского университета,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/1-sentyabrya-v-it-licee,context,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],priority_review
evt_legacy_4d92d826b5e5c6ebbcd8e71e,public-a0e042f1936a9179,Более 1000 школьников и их родителей посетили площадку Малого университета КФУ,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,mo-92701000,territory,,,,high,official,https://media.kpfu.ru/news/bolee-1000-shkolnikov-i-ikh-roditeley-posetili-ploschadku-malogo-universiteta-kfu,context,16,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],priority_review
evt_legacy_5baf46bb211e69232a6f43a9,public-0961be0c2aea8b43,Дмитрий Чернышенко поздравил студентов и преподавателей Университета Иннополис с Днём знаний,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:31Z,mo-92620109,territory,,,,high,official,https://innopolis.university/news/knowledge-day-2026/,noise,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],hide_noise
evt_legacy_697dc3252a16508bd9ca6673,public-b93c6b6cfb4829bb,В КФУ в День знаний состоялся масштабный концерт,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/v-kfu-v-den-znaniy-sostoyalsya-masshtabnyy-koncert,noise,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],hide_noise
evt_legacy_a1b26a9aa67cac7111c27d9e,public-3d46d723018ea8fa,Валерий Фальков поздравил студентов и преподавателей с началом учебного года,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/valeriy-falkov-pozdravil-studentov-i-prepodavateley-s-nachalom-uchebnogo-goda,noise,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],hide_noise
evt_legacy_a7bd1af54fc32f945a428453,public-75446eb9bc7e0f11,День знаний отпраздновали в ИФМК КФУ,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/pervokursnikov-ifmk-pozdravili-s-dnem-znaniy-v-kfu,context,36,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],priority_review
evt_legacy_c937776e0dc452204869b752,public-734046566447bda3,Сотрудники МЧС России обеспечивают безопасность в День знаний,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:34Z,RU-TA,territory,,,,high,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819617,context,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],priority_review
evt_legacy_cd2d4363a78b85a16c7a753d,public-7db044b1beec7a6b,Желающие смогли провести День знаний в музеях КФУ,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/provedi-den-znanry-v-muzee-kazanskogo-federalnogo-universiteta,context,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],priority_review
evt_legacy_d5eddb0f3c3e093015e80cab,public-c972bef6395161d4,Студенты Елабужского института КФУ приняли участие в трехтысячном шествии первокурсников,unknown,2026-09-01T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/v-shestvii-pervokursnikov-prinyalo-uchastie-tri-tysyachi-chelovek,context,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],priority_review
evt_5a39d6528938f6ff5b2a5303,,Трехтысячное шествие первокурсников в Елабуге,reported,2026-08-31T21:00:00Z,2026-09-05T18:58:39Z,mo-92626101,territory,,,,medium,media,http://media.kpfu.ru/news/v-shestvii-pervokursnikov-prinyalo-uchastie-tri-tysyachi-chelovek,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_96ab504cd8a391e8a5df771d,,В ИФМК КФУ отметили День знаний,reported,2026-08-31T21:00:00Z,2026-09-05T18:59:08Z,mo-92701000,territory,,,,medium,media,http://media.kpfu.ru/news/pervokursnikov-ifmk-pozdravili-s-dnem-znaniy-v-kfu,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_288abc7f07c325483afbe5f6,,Двух водителей оштрафовали и лишили прав за пьяную езду,reported,2026-08-31T16:27:02Z,2026-09-05T19:06:32Z,mo-92648000,territory,,,,low,media,https://t.me/pestresy/48307,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_a88c115e21d4d4561275cae2,,Мәгълүмәтләр ветеринар хезмәт аша тупланачак.,unknown,2026-08-31T16:14:37Z,2026-09-05T19:06:35Z,mo-92730000,territory,,,,low,media,https://t.me/shahrichally/31335,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_c3657f685172a1203d117181,,В Татарстане открыли регистрацию на хакатон «Татар.Бу»,resolved,2026-08-31T16:00:00Z,2026-09-05T19:06:40Z,mo-92622000,territory,,,,low,media,https://biektaw.ru/news/v-respublike/v-tatarstane-otkryli-registraciiu-na-xakaton-tatarbu,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_29fb586bad0c1853bf161610,,В Агрызе открыли новую многофункциональную спортивную площадку в парке «Локомотив»,resolved,2026-08-31T13:27:00Z,2026-09-05T19:06:35Z,mo-92601000,street,Вокзальная улица,53.0016665,56.5214859,low,media,https://agryz-rt.ru/news/nasha-zhizn/v-agryze-otkryli-novuiu-mnogofunkcionalnuiu-sportivnuiu-ploshhadku-v-parke-lokomotiv,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_208dd03785031f85feae1fee,,"Новация» идарәче компаниясе судта оттырды һәм хәзер штраф түләргә тиеш. Компаниянең мировой судья карарына шикаятен кире кактылар, чөнки аның вәкилләре утырышка килмәде. Бу хакта ТР Дәүләт торак инспекциясе хәбәр итте.Йортта яшәүчеләр зарлана-торак инспекциясе штраф яза-идаәче компания аны судта кире кагарга тырыша. Бу юлы компания вәкилләре судта булмый, гәрчә аларга алдан хәбәр итсәләр дә. Судья документларны өйрәнде һәм оешманың гаебен раслады. Нәтиҗәсен алдан әйтеп була: акчаны бирергә туры",unknown,2026-08-31T13:25:18Z,2026-09-05T19:06:27Z,mo-92608000,territory,,,,low,media,https://t.me/atannary/29012,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_79390b4461bce227e16fa019,,В Агрызе открыли благоустроенный двор по улице Киров,resolved,2026-08-31T13:23:00Z,2026-09-05T19:06:35Z,mo-92601000,street,улица Кирова,52.9997274,56.5148222,low,media,https://agryz-rt.ru/news/nasha-zhizn/v-agryze-otkryli-blagoustroennyi-dvor-po-ulice-kirov,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_3a9980762b1845117b83a228,,В Агрызе открыли мемориальную доску в честь Руслана Фатхуллина,resolved,2026-08-31T13:19:00Z,2026-09-05T19:06:35Z,mo-92601000,territory,,,,low,media,https://agryz-rt.ru/news/god-voinskoi-i-trudovoi-doblesti-v-respublike-tatarstan/v-agryze-otkryli-memorialnuiu-dosku-v-cest-ruslana-fatxullina,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_6a95c4d8deb29e27aa2ccbfd,,На улице Строителей в Елабуге временно отключили горячую воду из-за аварийных работ,reported,2026-08-31T13:19:00Z,2026-09-05T19:06:41Z,mo-92626101,street,улица Строителей,52.0171943,55.7616505,low,media,https://elabuga-rt.ru/news/novosti/na-ulice-stroitelei-v-elabuge-vremenno-otkliucili-goriacuiu-vodu-iz-za-avariinyx-rabot,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_8d8603ac77abae572e9d0618,,Әлмәтнең «Новация» идарәче компаниясе дәүләт торак инспекциясе штрафын кире кага алмады,unknown,2026-08-31T13:17:00Z,2026-09-05T19:06:38Z,mo-92608000,territory,,,,low,media,https://almet-rt.ru/news/mgyiyat/66359,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_06e696043bd301aa23ebb06e,,Олы Мәңгәр китапханәсендә Айрат Шакиров белән очрашу үтте.,unknown,2026-08-31T13:07:06Z,2026-09-05T19:06:27Z,mo-92613410,territory,,,,low,media,https://t.me/atnatani/13972,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_f4cb0fc7a6129e9b9e71476c,,В Кадряково открыли многофункциональный центр с Домом культуры и библиотекой,resolved,2026-08-31T13:07:00Z,2026-09-05T19:06:35Z,mo-92601438,settlement,Кадряково,53.1392541,56.1368832,low,media,https://agryz-rt.ru/news/nasha-zhizn/v-kadriakovo-otkryli-mnogofunkcionalnyi-centr-s-domom-kultury-i-bibliotekoi,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_887bff02549b32f56606f5a4,,"Белем йортының алдагы ел кимчелекләреннән арынып, төзәлеп килүе бер хәл – бу уңайдан биредә үз көчләре белән ремонт уздырганнар, зур яңарыш – ашханәгә капиталь",reported,2026-08-31T13:03:54Z,2026-09-05T19:06:27Z,mo-92613447,territory,,,,low,media,https://t.me/atnatani/13970,context,67,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_1333b32149784a3aa324db73,,Казанда эшмәкәрләр икенчел чимал җыю пунктлары өчен 1 млн сумга кадәр акча ала ала,unknown,2026-08-31T13:00:00Z,2026-09-05T19:06:42Z,mo-92628000,territory,,,,low,media,https://yashel-uzan.ru/news/yashәesh/kazanda-esmakarlar-ikencel-cimal-yiu-punktlary-ocen-1-mln-sumga-kadar-akca-ala-ala,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_70e545090ad7870da938fdfc,,Врио начальника Управления Госавтоинспекции республики Айрат Самигуллин призвал водителей и родителей уделить особое внимание безопасности детей на дорогах.,planned,2026-08-31T13:00:00Z,2026-09-05T19:06:40Z,mo-92622000,territory,,,,low,media,https://biektaw.ru/news/v-respublike/v-gosavtoinspekcii-tatarstana-napomnili-o-bezopasnosti-detei,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_bdf2140b52e0ccf792e1045a,,Познавательный час для детей прошел в Бавлинском районе,unknown,2026-08-31T12:54:00Z,2026-09-05T19:06:39Z,mo-92614000,territory,,,,low,media,https://bavly-tat.ru/news/obschestvo/poznavatelnyi-cas-dlia-detei-prosel-v-bavlinskom-raione,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_1e8165ad50bb68be5a5bf464,,С начала года статистика дорожных аварий в республике приобрела тревожный характер.,reported,2026-08-31T12:45:00Z,2026-09-05T19:06:42Z,mo-92634000,territory,,,,low,media,https://laishevskyi.ru/news/bezopasnost-doroznogo-dvizeniia/pocti-80-pogibsix-v-dtp-pesexodov-v-tatarstane-narusili-pravila-perexoda,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_3ef2964b0a41fc433bedd6db,,Оценки за поведение и запрет телефонов: что изменится в школах с 1 сентября,planned,2026-08-31T12:29:38Z,2026-09-05T19:06:30Z,mo-92629000,territory,,,,low,media,https://t.me/kaibicy/45801,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_50400575baca24ed17d2c669,,Роспотребнадзор разъяснил новые автоштрафы по системе «Честный знак»,unknown,2026-08-31T12:23:00Z,2026-09-05T19:06:41Z,mo-92627000,territory,,,,low,media,https://zainsk-inform.ru/news/obschestvo/rospotrebnadzor-razieiasnil-novye-avtostrafy-po-sisteme-cestnyi-znak,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_ac8badba5b9a02b68b471de3,,"Ежегодно мы собираем экспертов и слушателей со всей страны и мира, чтобы обсудить развитие технологий",reported,2026-08-31T12:22:05Z,2026-09-05T19:06:25Z,RU-TA,territory,,,,low,media,https://t.me/universityinnopolis/3553,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_cc1919d77914c41bedc4b5dc,,Три четверти погибших пешеходов в РТ переходили дорогу с нарушением ПДД,reported,2026-08-31T12:18:00Z,2026-09-05T19:06:35Z,mo-92601000,territory,,,,low,media,https://agryz-rt.ru/news/po-materialam-tatar-inform/tri-cetverti-pogibsix-pesexodov-v-rt-perexodili-dorogu-s-naruseniem-pdd,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_77b90f05965e6d5e1846d401,,Быел җәй «Колос» кинотеатр учреждениесе бинасына капиталь ремонт эшләре башланды.,in_progress,2026-08-31T12:16:00Z,2026-09-05T19:06:37Z,mo-92607000,territory,,,,low,media,https://alki-rt.ru/news/yaңalyiklar/alki-raiony-kolos-kinoteatr-binasy-ianadan-tozela,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_6722fdeca9de6396686ed4a5,,"С начала года в республике зафиксирован рост аварий с участием пешеходов в условиях недостаточной видимости, сообщили в Госавтоинспекции Татарстана По данным ве",reported,2026-08-31T12:12:00Z,2026-09-05T19:06:35Z,mo-92701000,territory,,,,low,media,https://agryz-rt.ru/news/po-materialam-tatar-inform/bolee-poloviny-pogibsix-na-dorogax-tatarstana-pesexodov-stali-zertvami-dtp-v-temnoe-vremia-sutok,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_37025eb36bc0b34b5f14ba8d,,Автоштрафы вместо проверок: как бизнесу Чистополя избежать цифровых санкций,reported,2026-08-31T12:10:00Z,2026-09-05T19:06:46Z,mo-92659101,territory,,,,low,media,https://chistopol-rt.ru/news/obschestvo/kak-biznes-cistopolia-mozet-izbezat-cifrovyx-sankcii,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_3e7c2287458d720519492a20,,ВНИМАНИЕ ! ОТКЛЮЧЕНИЕ ВОДЫ!,reported,2026-08-31T12:07:44Z,2026-09-05T19:06:32Z,mo-92640000,territory,,,,low,media,https://t.me/smi_menzela/28715,useful,89,False,1,1,True,False,False,ready,[],[],publish_now
evt_b3a5911f58d108b7833ec210,,В Пестрецах двух водителей оштрафовали и лишили прав за пьяную езду,reported,2026-08-31T12:06:00Z,2026-09-05T19:06:45Z,mo-92648455,territory,,,,low,media,https://pestrecy-rt.ru/news/bezopasnoe-dvizhenie/v-pestrecax-dvux-voditelei-ostrafovali-i-lisili-prav-za-pianuiu-ezdu,context,46,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_cd90a2a95af9882d7e5974c0,,"Всего с начала года на дорогах республики под колёса машин попали 457 человек, из них 435 получили травмы.",reported,2026-08-31T12:00:00Z,2026-09-05T19:06:40Z,mo-92701000,territory,,,,low,media,https://vuslon.ru/news/respublikanskie-novosti/gosavtoinspekciia-tatarstana-prizvala-pesexodov-ispolzovat-svetovozvrashhateli,context,46,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_94949e1741b9ef038c3e75f3,,Иске Сережкино буасын ремонтладылар,unknown,2026-08-31T11:46:00Z,2026-09-05T19:06:46Z,mo-92658460,territory,,,,low,media,https://nashcheremshan.ru/news/bezga-yazalar/iske-serezkino-buasyn-remontladylar,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_a5522391c190d04a402681f9,,С 1 сентября вводится механизм «автоштрафов» в отношении маркированной продукции,unknown,2026-08-31T11:46:00Z,2026-09-05T19:06:43Z,mo-92638000,territory,,,,low,media,https://mamadysh-rt.ru/news/obshchestvo/s-1-sentiabria-vvoditsia-mexanizm-avtostrafov-v-otnosenii-markirovannoi-produkcii,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_6b08a870f985c504aed62bdf,,Госавтоинспекция РТ зафиксировала рост аварий с гибелью пешеходов,reported,2026-08-31T11:40:00Z,2026-09-05T19:06:40Z,mo-92624000,territory,,,,low,media,https://chuprale-online.ru/news/obschestvo/gosavtoinspekciia-rt-zafiksirovala-rost-avarii-s-gibeliu-pesexodov,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_90912504116a8e929b51955d,,Новый детский сад на улице Азина в Елабуге проходит проверку Госстройнадзора,reported,2026-08-31T11:27:00Z,2026-09-05T19:06:41Z,mo-92626101,territory,,,,low,media,https://elabuga-rt.ru/news/novosti/novyi-detskii-sad-na-ulice-azina-v-elabuge-proxodit-proverku-gosstroinadzora,context,46,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_411e3afaa13f87c017ceded5,,Наш первокурсник магистратуры «Информационное технологическое предпринимательство» Артур Уркин запустил маркетплейс лизинга «ЛизХаб» и уже вышел на выручку в 193 млн рублей,reported,2026-08-31T11:24:01Z,2026-09-05T19:06:25Z,RU-TA,territory,,,,low,media,https://t.me/universityinnopolis/3552,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_7765d55459363b3847f8bfc1,,Штрафы за отчётность в Татарстане можно оплатить со скидкой 50%,unknown,2026-08-31T11:16:00Z,2026-09-05T19:06:47Z,mo-92632000,territory,,,,low,media,https://spas-rt.ru/news/obschestvo/strafy-za-otcetnost-v-tatarstane-mozno-oplatit-so-skidkoi-50,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_ef36185e2c91fa792e89016d,,Мәләкәс елгасы аша күпернең икенче ягын ремонтлыйлар,reported,2026-08-31T11:11:00Z,2026-09-05T19:06:47Z,mo-92730000,territory,,,,low,media,https://shahrichalli.ru/news/kich-bgen-irtg/malakas-elgasy-asa-kupernen-ikence-iagyn-remontlyilar,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_878a317da3d54103d75aaeff,,"Организаторы открыли регистрацию на IT-состязание «Татар.Бу», названное в честь профессора Р.Г.",resolved,2026-08-31T11:05:00Z,2026-09-05T19:06:43Z,mo-92634000,territory,,,,low,media,https://laishevskyi.ru/news/kriminal/rasskazyvaem-kak-skolnikam-i-studentam-popast-v-final-kazan-digital-week,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_308ba87b524f9c2ae65c7b82,,В Малолызинском сельском поселении открыли памятный стенд в честь героев-земляков,resolved,2026-08-31T11:00:00Z,2026-09-05T19:06:39Z,mo-92615000,territory,,,,low,media,https://baltaci.ru/news/trud/v-malolyzinskom-selskom-poselenii-otkryli-pamiatnyi-stend-v-cest-geroev-zemliakov,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_ea0b6995faad0dd67ccf5ce0,,Россиядә 6 категориядәге гражданнарның ике пенсия алу хокукы бар,unknown,2026-08-31T11:00:00Z,2026-09-05T19:06:44Z,mo-92642000,territory,,,,low,media,https://muslumirc.ru/news/aktual/rossiiada-6-kategoriiadage-grazdannarnyn-ike-pensiia-alu-xokuky-bar,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_5f0919167212c0805902225a,,Олы Мәңгәр китапханәсендә Айрат Шакиров белән очрашу үтте,unknown,2026-08-31T10:58:00Z,2026-09-05T19:06:38Z,mo-92613410,territory,,,,low,media,https://atnya-rt.ru/news/beznen-geroilar/oly-mangar-kitapxanasenda-airat-sakirov-belan-ocrasu-utte,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_e658a8a25d00368d34e35221,,С начала года в Республике Татарстан зафиксирован резкий рост числа смертельных аварий с участием пешеходов.,unknown,2026-08-31T10:36:00Z,2026-09-05T19:06:46Z,mo-92655000,territory,,,,low,media,https://tetyushy.ru/news/okno-gibdd/svyse-poloviny-dtp-s-pesexodami-v-tatarstane-proizoslo-v-temnoe-vremia-sutok,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_47f93b6ca7fc8f806eeaab8d,,Многодетные семьи и детей участников СВО пригласили на ледовое представление,unknown,2026-08-31T10:33:00Z,2026-09-05T19:06:43Z,mo-92701000,territory,,,,low,media,https://mamadysh-rt.ru/news/obshchestvo/mnogodetnye-semi-i-detei-ucastnikov-svo-priglasili-na-ledovoe-predstavlenie,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_f98b4a993665eda193843693,,В Старом Сережкине отремонтировали плотину,resolved,2026-08-31T10:26:38Z,2026-09-05T19:06:34Z,mo-92658460,settlement,Старое Серёжкино,51.6478399,54.5849206,low,media,https://t.me/n_chrmshn/18526,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_6496de12351568535da8318f,,В школе №6 Заинска открылась обновлённая столовая после капремонта,resolved,2026-08-31T10:23:00Z,2026-09-05T19:06:41Z,mo-92627101,building,"проспект Победы, 17",51.9848475,55.2910747,low,media,https://zainsk-inform.ru/news/obschestvo/v-skole-6-zainska-otkrylas-obnovlennaia-stolovaia-posle-kapremonta,useful,87,False,1,1,True,True,False,ready,[],[],publish_now
evt_88a28f8bc78ccecaed988ab3,,2026 елда Казан мәгарифен финанслауны миллиард сумга арттырдылар,unknown,2026-08-31T10:21:00Z,2026-09-05T19:06:39Z,mo-92615151,territory,,,,low,media,https://baltaci.ru/news/magarif/2026-elda-kazan-magarifen-finanslauny-milliard-sumga-arttyrdylar,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_9f09616efdb591b854364c8d,,Центр развития футбола открыт в Казани,resolved,2026-08-31T10:08:00Z,2026-09-05T19:06:47Z,mo-92701000,settlement,Казань,49.1115022,55.7946485,low,media,https://tvchelny.ru/news/tsentralnye-novosti/centr-razvitiia-futbola-otkryt-v-kazani,useful,79,False,29,29,True,False,False,ready,[],[],publish_now
evt_18cd5c7e8b9b2dc31ae39cf0,,В темноте — без световозвращателей: трагическая статистика,reported,2026-08-31T10:05:00Z,2026-09-05T19:06:41Z,mo-92627101,territory,,,,low,media,https://zainsk-inform.ru/news/obschestvo/23-pesexoda-pogibli-v-tatarstane-v-temnote-s-nacala-goda,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_82c73e3722efff04b1a55dfb,,"1 сентября, в связи с плановыми ремонтными работами будет временно приостановлена подача газа в Камском Устье.",paused,2026-08-31T10:04:01Z,2026-09-05T19:06:30Z,mo-92630151,settlement,Камское Устье,49.2680082,55.2015629,low,media,https://t.me/volzhskie/36001,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_2e2bc875b835319efdaa42f2,,В Бугульме проводили контрактников в зону СВО и на охрану объектов,unknown,2026-08-31T10:02:00Z,2026-09-05T19:06:39Z,mo-92617101,settlement,Бугульма,52.7955953,54.5384152,low,media,https://bugulma-tatarstan.ru/news/news/v-bugulme-provodili-kontraktnikov-v-zonu-svo-i-na-oxranu-obieektov,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_8a125888e3b0c9fe5c66958a,,Многодетные семьи и детей участников СВО пригласили на ледовое шоу в Казани,unknown,2026-08-31T09:53:00Z,2026-09-05T19:06:43Z,mo-92701000,settlement,Казань,49.1115022,55.7946485,low,media,https://leninogorsk-rt.ru/news/novostnaya-lenta/mnogodetnye-semi-i-detei-ucastnikov-svo-priglasili-na-ledovoe-sou-v-kazani,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_27133643d07bcffd32cfc9e4,,Пожары в Татарстане за период с 24 по 30 августа,reported,2026-08-31T09:19:00Z,2026-09-05T15:48:53Z,mo-92615430,territory,,,,medium,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819013,context,0,False,2,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_34292500ddb109572cee8252,,Происшествия на водоёмах Республики Татарстан,reported,2026-08-31T09:19:00Z,2026-09-05T15:48:53Z,mo-92615430,territory,,,,medium,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819013,context,0,False,2,1,False,False,False,needs_review,['not_editorially_useful'],[],context
