id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,sourceReachable,sourceHttpStatus,sourceFinalUrl,disposition,sourceProbeError
evt_8cff60ee475c2fd42db387ba,,Бесплатный проезд на ретро-троллейбусе в День города Казани,reported,2026-08-28T11:23:07Z,2026-09-05T20:55:42Z,mo-92701000,territory,,,,medium,official,https://t.me/kzn_official/23488,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23488,fact_and_geo_recheck,
evt_b803a049b2e4df28890b41c5,,Заключительная встреча проекта «Парковые герои» в парке им. Тинчурина,reported,2026-08-28T11:23:07Z,2026-09-05T20:55:42Z,mo-92701000,territory,,,,medium,official,https://t.me/kzn_official/23488,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23488,fact_and_geo_recheck,
evt_b9be7bfd5a7bb0b64b9e09cd,,Возможные перекрытия дорог в центре с 31 августа по 5 сентября,reported,2026-08-28T11:23:07Z,2026-09-05T20:55:42Z,mo-92701000,territory,,,,medium,official,https://t.me/kzn_official/23488,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23488,fact_and_geo_recheck,
evt_ba61b73e75fefdd9661e3349,,В шести парках и скверах появились инсталляции с фигурами собак,reported,2026-08-28T11:23:07Z,2026-09-05T20:55:42Z,mo-92701000,territory,,,,medium,official,https://t.me/kzn_official/23488,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23488,fact_and_geo_recheck,
evt_c7c451182654d5fe91228460,,Семейный книжный фестиваль «Тау Фест» в парке «Елмай»,reported,2026-08-28T11:23:07Z,2026-09-05T20:55:42Z,mo-92701000,territory,,,,medium,official,https://t.me/kzn_official/23488,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23488,fact_and_geo_recheck,
evt_869162d168c0e7932678cea8,,Устойчивое развитие начинается с кадров: в Казани открылся саммит молодежи,resolved,2026-08-28T11:10:00Z,2026-09-05T19:31:58Z,mo-92701000,settlement,Казань,49.1115022,55.7946485,low,media,https://chuprale-online.ru/news/obschestvo/ustoicivoe-razvitie-nacinaetsia-s-kadrov-v-kazani-otkrylsia-sammit-molodezi,useful,79,False,1,1,True,False,False,ready,,,True,200,https://chuprale-online.ru/news/obschestvo/ustoicivoe-razvitie-nacinaetsia-s-kadrov-v-kazani-otkrylsia-sammit-molodezi,publish_ready,
evt_112ac9d2d47285f50e7abf6e,,Проект медцентра в Казани получил положительное заключение экспертизы,reported,2026-08-28T10:15:00Z,2026-09-05T20:56:22Z,mo-92615151,territory,,,,medium,media,https://baltaci.ru/news/salamatlek/tatarstan-baskalasynda-iana-medicina-uzage-tozela,useful,97,False,2,1,True,False,False,ready,,,True,200,https://baltaci.ru/news/salamatlek/tatarstan-baskalasynda-iana-medicina-uzage-tozela,publish_ready,
evt_fbf9956a9e9a342a65b450c2,,В Казани на площадке ЦУМа открылся V Глобальный молодёжный саммит (26–30 августа).,resolved,2026-08-28T10:03:00Z,2026-09-05T19:31:57Z,mo-92614101,territory,,,,low,media,https://bavly-tat.ru/news/v-respublike/v-globalnyi-molodeznyi-sammit-startoval-v-stolice-tatarstana,useful,87,False,1,1,True,False,False,ready,,,True,200,https://bavly-tat.ru/news/v-respublike/v-globalnyi-molodeznyi-sammit-startoval-v-stolice-tatarstana,publish_ready,
evt_b0a87ba0b031cadc14591e1d,,В Тукаевском районе начнётся капремонт путепровода с временными изменениями движения,reported,2026-08-28T09:30:00Z,2026-09-05T20:57:27Z,mo-92730000,territory,,,,medium,media,https://tukai-rt.ru/news/yanjaliklar/tukai-raionynda-iulutkargecne-remontlau-sabaple-iul-xarakatenda-uzgareslar-bulacak,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://tukai-rt.ru/news/yanjaliklar/tukai-raionynda-iulutkargecne-remontlau-sabaple-iul-xarakatenda-uzgareslar-bulacak,fact_and_geo_recheck,
evt_d4320e3aff67d9e644e54885,,"В 2027 году может вырасти минимальное пособие по беременности и родам для женщин, ожидающих двойню и более",unknown,2026-08-28T08:34:00Z,2026-09-05T20:57:27Z,mo-92657000,territory,,,,medium,media,https://tukai-rt.ru/news/amgyiat/igezaklar-kotuce-xatyn-kyzlarga-posobie-200-men-sumnan-artyrga-momkin,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://tukai-rt.ru/news/amgyiat/igezaklar-kotuce-xatyn-kyzlarga-posobie-200-men-sumnan-artyrga-momkin,context_only,
evt_b7557eb1da67915252e61441,,Нарушения выявлены при использовании средств по программе «Пушкинская карта» в Азнакаево,unknown,2026-08-28T08:16:00Z,2026-09-05T19:31:57Z,mo-92602101,settlement,Азнакаево,53.0792275,54.8629555,low,media,https://bavly-tat.ru/news/proisshestviya/naruseniia-vyiavleny-pri-ispolzovanii-sredstv-po-programme-puskinskaia-karta-v-aznakaevo,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://bavly-tat.ru/news/proisshestviya/naruseniia-vyiavleny-pri-ispolzovanii-sredstv-po-programme-puskinskaia-karta-v-aznakaevo,fact_and_geo_recheck,
evt_22a3f2c263949422856cb79f,,"В Нурлате подросток на мотоцикле попал в аварию с машиной, есть пострадавшие",unknown,2026-08-28T07:27:00Z,2026-09-05T19:32:00Z,mo-92646101,territory,,,,low,media,https://kaibicy.ru/news/proissestviia/v-nurlate-podrostok-na-motocikle-popal-v-avariiu-s-masinoi-est-postradavsie,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://kaibicy.ru/news/proissestviia/v-nurlate-podrostok-na-motocikle-popal-v-avariiu-s-masinoi-est-postradavsie,fact_and_geo_recheck,
evt_3f5bd236d082be5999c8165f,,"К слову о технике, в этом году капитально отремонтировали мост на дороге, ведущей в сторону Нижней Кармалки, раньше проезд по нему на технике был опасен.",reported,2026-08-28T07:13:03Z,2026-09-05T19:31:52Z,mo-92658462,settlement,Туйметкино,51.5494779,54.7917037,low,media,https://t.me/n_chrmshn/18496,useful,87,False,1,1,True,False,False,ready,,,True,200,https://t.me/n_chrmshn/18496,publish_ready,
evt_89cba18b1d85d0c639f4159c,,Неправильная утилизация ботвы и растительных отходов,reported,2026-08-28T07:05:00Z,2026-09-05T20:57:27Z,mo-92608000,territory,,,,medium,media,https://almet-rt.ru/news/mgyiyat/66335,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://almet-rt.ru/news/mgyiyat/66335,context_only,
evt_508ad5db76e6dc66709559f4,,В Мензелинске открыли обновленный детский сад «Алтынчэч»,resolved,2026-08-28T06:36:00Z,2026-09-05T19:32:02Z,mo-92640101,settlement,Мензелинск,53.1071815,55.7255585,low,media,https://menzela.ru/news/obshchestvo/v-menzelinske-otkryli-obnovlennyi-detskii-sad-altyncec,useful,87,False,1,1,True,False,False,ready,,,True,200,https://menzela.ru/news/obshchestvo/v-menzelinske-otkryli-obnovlennyi-detskii-sad-altyncec,publish_ready,
evt_8898b43bb6a2034ba2359573,,В Татарстане проходит профилактическая акция «Внимание — дети!»,reported,2026-08-28T06:13:00Z,2026-09-05T20:57:27Z,mo-92617420,territory,,,,medium,media,https://chuprale-online.ru/news/obschestvo/anatolii-mixailov-rasskazal-o-bezopasnosti-detei-na-dorogax-otvetstvennosti-roditelei,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chuprale-online.ru/news/obschestvo/anatolii-mixailov-rasskazal-o-bezopasnosti-detei-na-dorogax-otvetstvennosti-roditelei,fact_and_geo_recheck,
evt_a4f6ce16187fe056bfe3c4be,,Опыт Татарстана по внедрению биржевых механизмов в строительстве признан успешным и будет масштабироваться на другие регионы.,reported,2026-08-28T06:01:00Z,2026-09-05T19:31:57Z,mo-92618000,territory,,,,low,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/opyt-rt-po-birzevym-torgam-stroimaterialami-masstabiruiut-na-federalnyi-uroven,useful,70,False,1,1,True,False,False,ready,,,True,200,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/opyt-rt-po-birzevym-torgam-stroimaterialami-masstabiruiut-na-federalnyi-uroven,publish_ready,
evt_064b8d5fc0c8b04ea4931160,,Завершается прием заявок для участия в федеральной программе «СВОй бизнес»,planned,2026-08-28T05:20:00Z,2026-09-05T19:31:55Z,mo-92605000,territory,,,,low,media,https://aktanysh-rt.ru/news/obschestvo/zaversaetsia-priem-zaiavok-dlia-ucastiia-v-federalnoi-programme-svoi-biznes,context,42,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://aktanysh-rt.ru/news/obschestvo/zaversaetsia-priem-zaiavok-dlia-ucastiia-v-federalnoi-programme-svoi-biznes,fact_and_geo_recheck,
evt_080cd58aa6a14e8ed6ce5715,,Сильный ветер и до +18 градусов ожидаются в Татарстане 28 августа,planned,2026-08-28T05:00:59Z,2026-09-05T19:31:48Z,mo-92629000,territory,,,,low,media,https://t.me/kaibicy/45745,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kaibicy/45745,context_only,
evt_ca640e5dd77bba1628dbc09d,,30 августа в Лениногорске будут перекрыты дороги,reported,2026-08-28T03:41:00Z,2026-09-05T19:32:01Z,mo-92636101,settlement,Лениногорск,52.4469099,54.5994324,low,media,https://leninogorsk-rt.ru/news/sobytie-nedeli/30-avgusta-v-leninogorske-budut-perekryty-dorogi,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://leninogorsk-rt.ru/news/sobytie-nedeli/30-avgusta-v-leninogorske-budut-perekryty-dorogi,fact_and_geo_recheck,
evt_legacy_06fcf01f8bb210897aa5313c,public-29dbcd06add8ab16,В Казанском университете прошел форум ректоров ИСЕСКО,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/forum-rektorov-isesko,context,20,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/forum-rektorov-isesko,fact_and_geo_recheck,
evt_legacy_255cc51ac6793536f327fe32,public-5f94f52860c82006,Праздник для будущих первоклассников,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:34Z,RU-TA,territory,,,,high,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5817924,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5817924,context_only,
evt_legacy_33f6a0a9b41f23bfb42e29c6,public-9ba9e7f228bd0872,Считанные часы до юбилейной «PROнауки в КФУ»,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/yubileynaya-pronauka-otvechaem-na-samye-populyarnye-voprosy,noise,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/yubileynaya-pronauka-otvechaem-na-samye-populyarnye-voprosy,exclude_noise,
evt_legacy_34a78de176e71a48b4dcd74d,public-1d87d1d9443ae748,На нефтегазохимическом форуме КФУ презентовал передовые научные разработки,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,mo-92701000,territory,,,,high,official,https://media.kpfu.ru/news/na-neftegazokhimicheskom-forume-kfu-prezentoval-peredovye-nauchnye-razrabotki-i-vostrebovannye,context,20,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/na-neftegazokhimicheskom-forume-kfu-prezentoval-peredovye-nauchnye-razrabotki-i-vostrebovannye,fact_and_geo_recheck,
evt_legacy_3b40f7caded2812978fde566,public-034daf41b4855ce1,На XX «PROнауке в КФУ» обсудят роль ИИ в обществе и жизни жителей Татарстана,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/na-xx-pronauke-v-kfu-obsudyat-rol-ii-v-obschestve-i-zhizni-zhiteley-tatarstana,noise,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/na-xx-pronauke-v-kfu-obsudyat-rol-ii-v-obschestve-i-zhizni-zhiteley-tatarstana,exclude_noise,
evt_legacy_3e49fdd1b2b6c585f0c2892d,public-b0bb47238e045332,Глава Минобрнауки России Валерий Фальков посетил совместное производство КФУ и ООО «Изварино Фарма»,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/belomorskaya,context,16,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/belomorskaya,fact_and_geo_recheck,
evt_legacy_4155a526a446c394cd25e983,public-743ee3f38f242d4e,Совместные образовательные программы с Шаньдунским университетом обсудили в КФУ,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/vizit-delegacii-shandunskogo-universiteta,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/vizit-delegacii-shandunskogo-universiteta,context_only,
evt_legacy_43e8f416b004dcbfa1a04157,public-62fd925489114940,Состоялась торжественная церемония открытия V Глобального молодежного саммита,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/otkrytie-kgms-2026,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/otkrytie-kgms-2026,context_only,
evt_legacy_4e9fab6e1335cfa004d95096,public-62449fa670e3471d,Ректор КФУ принял участие в пленарном заседании по инженерному образованию,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/plenarnoe-zasedanie-4,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/plenarnoe-zasedanie-4,context_only,
evt_legacy_4fdbc7fb51fe46d2ffd64d37,public-5386217ec2feb838,‎30 августа введён запрет на использование маломерных судов на участке реки Казанки ‎,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:34Z,RU-TA,territory,,,,high,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5816719,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5816719,context_only,
evt_legacy_98cf39890b63d5a5b5c9e260,public-2f17a2bc581e2466,Университет Иннополис подготовил к технологическим олимпиадам 316 школьников из 23 регионов России,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:31Z,mo-92620109,territory,,,,high,official,https://innopolis.university/news/summer-school-results-2026/,context,36,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.innopolis.university/news/summer-school-results-2026/,fact_and_geo_recheck,
evt_legacy_b6a2fee76b35b14ce1aca95f,public-f73dc0c88cc4c985,Учёные Университета Иннополис обнаружили у нейросетей скачок в способности к рассуждению,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:31Z,mo-92620109,territory,,,,high,official,https://innopolis.university/news/neural-networks-reason/,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.innopolis.university/news/neural-networks-reason/,context_only,
evt_legacy_bb689982a517b922c4290230,public-2c9c08e6897c5972,Астрофизик КФУ – победитель номинации Глобальной премии молодых лидеров,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/globalnaya-premiya-molodykh-liderov,noise,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/globalnaya-premiya-molodykh-liderov,exclude_noise,
evt_legacy_c57d8341e03119bb8a53a22b,public-1dd9e065a3fa30e1,Ленар Сафин принял участие в заседании Оргкомитета Форума ассоциации российско-китайских технических вузов,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,mo-92701000,territory,,,,high,official,https://media.kpfu.ru/news/rabochaya-vstrecha-12,noise,20,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/rabochaya-vstrecha-12,exclude_noise,
evt_legacy_edee259f1aa36b3c074fca24,public-fc799b63193a3e26,Владимир Путин присвоил государственные награды сотрудникам Казанского университета,unknown,2026-08-28T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/vladimir-putin-prisvoil-gosudarstvennye-nagrady-sotrudnikam-kazanskogo-universiteta,noise,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/vladimir-putin-prisvoil-gosudarstvennye-nagrady-sotrudnikam-kazanskogo-universiteta,exclude_noise,
evt_12fe8c2f193848d76d0ac980,,Ярмарка вакансий нефтегазохимической отрасли в Казани,reported,2026-08-27T21:00:00Z,2026-09-05T20:58:11Z,mo-92701000,territory,,,,medium,media,http://media.kpfu.ru/news/na-neftegazokhimicheskom-forume-kfu-prezentoval-peredovye-nauchnye-razrabotki-i-vostrebovannye,context,30,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://media.kpfu.ru/news/na-neftegazokhimicheskom-forume-kfu-prezentoval-peredovye-nauchnye-razrabotki-i-vostrebovannye,fact_and_geo_recheck,
evt_298a4dd3f65ff01632e8b9a6,,Пленарное заседание по инженерному образованию в ИТ-парке им. Башира Рамеева,reported,2026-08-27T21:00:00Z,2026-09-05T20:58:11Z,mo-92701000,territory,,,,medium,media,http://media.kpfu.ru/news/plenarnoe-zasedanie-4,context,16,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://media.kpfu.ru/news/plenarnoe-zasedanie-4,fact_and_geo_recheck,
evt_a73b2eb3a52de963814c5a65,,Посещение совместного производства КФУ и ООО «Изварино Фарма»,reported,2026-08-27T21:00:00Z,2026-09-05T20:58:11Z,mo-92701000,territory,,,,medium,media,http://media.kpfu.ru/news/belomorskaya,context,16,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://media.kpfu.ru/news/belomorskaya,fact_and_geo_recheck,
evt_54f154871e498a4de2f88bd6,,Более 2300 малых предприятий Татарстана воспользовались экспортной поддержкой,reported,2026-08-27T13:40:00Z,2026-09-05T19:32:05Z,mo-92632000,territory,,,,low,media,https://spas-rt.ru/news/obschestvo/bolee-2300-malyx-predpriiatii-tatarstana-vospolzovalis-eksportnoi-podderzkoi,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://spas-rt.ru/news/obschestvo/bolee-2300-malyx-predpriiatii-tatarstana-vospolzovalis-eksportnoi-podderzkoi,context_only,
evt_f48cf4ea89238b65afce347e,,В Татарстане с помощью дронов выявляют незаконные свалки и нарушителей,reported,2026-08-27T13:12:00Z,2026-09-05T20:58:11Z,mo-92653000,territory,,,,medium,media,https://sarman-rt.ru/news/rubriki-dlya-gazetyi-na-tatarskom/tatarstanda-zakonsyz-cupleklarne-ham-kanun-bozucylarny-dronnar-iardamenda-acyklyilar,context,59,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://sarman-rt.ru/news/rubriki-dlya-gazetyi-na-tatarskom/tatarstanda-zakonsyz-cupleklarne-ham-kanun-bozucylarny-dronnar-iardamenda-acyklyilar,fact_and_geo_recheck,
evt_c54fd1ff083890be47d02e72,,Спецподача трамваев в День города 🚃,reported,2026-08-27T13:10:52Z,2026-09-05T19:32:06Z,mo-92701000,territory,,,,low,official,https://t.me/kzn_official/23482,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23482,fact_and_geo_recheck,
evt_8e7e60769a3a4291b84c2620,,Среди учреждений дошкольного образования Авиастроительного и Ново-Савиновского районов был объявлен конкурс «Зелёные шажочки» на получение грантов.,reported,2026-08-27T13:07:35Z,2026-09-05T19:32:07Z,mo-92701000,building,"улица Гаврилова, 42А",49.1577299,55.8396005,low,official,https://t.me/avianovsav/6256,useful,87,False,1,1,True,True,False,ready,,,True,200,https://t.me/avianovsav/6256,publish_ready,
evt_3bfc38a1f967f2695334ac73,,О средних потребительских ценах на автомобильный бензин и дизельное топливо по Республике Татарстан на 24 августа 2026 года,unknown,2026-08-27T12:52:00Z,2026-09-05T19:31:42Z,RU-TA,territory,,,,low,official,https://16.rosstat.gov.ru/news/document/289291,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,source_unreachable_at_audit,False,,,context_only,URLError
evt_7f45816f7da0701ec70c2a74,,Об уровне и индексах потребительских цен на некоторые виды продовольственных товаров по Республике Татарстан на 24 августа 2026 года,unknown,2026-08-27T12:50:00Z,2026-09-05T19:31:42Z,RU-TA,territory,,,,low,official,https://16.rosstat.gov.ru/news/document/289289,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,source_unreachable_at_audit,False,,,context_only,URLError
evt_538d2a7f3698530501f45d08,,Буинский сахарный завод открыл сезон (фоторепортаж),reported,2026-08-27T11:54:00Z,2026-09-05T19:31:57Z,mo-92618000,territory,,,,low,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/buinskii-saxarnyi-zavod-otkryl-sezon-fotoreportaz,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/buinskii-saxarnyi-zavod-otkryl-sezon-fotoreportaz,context_only,
evt_ec5e3dec66b20186b86e5ced,,На совместном заседании рабочей группы Антитеррористической комиссии в Казани по Авиастроительному и Ново-Савиновскому районам и межведомственной комиссии по пр,reported,2026-08-27T11:33:01Z,2026-09-05T19:32:07Z,mo-92701000,territory,,,,low,official,https://t.me/avianovsav/6252,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/avianovsav/6252,fact_and_geo_recheck,
evt_ae7268ef542ee89f6c3cb8d7,,Капитальный ремонт 820-метрового участка дороги в Югары Кәминкә,reported,2026-08-27T11:21:11Z,2026-09-05T20:59:10Z,mo-92658410,territory,,,,medium,media,https://t.me/n_chrmshn/18490,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/n_chrmshn/18490,context_only,
evt_bbc6b802f866bbe4d426da4b,,Әлмәттә кабат аек булмаган хәлдә машина йөрткән өчен 200 сәгатьлек эшкә хөкем итү,reported,2026-08-27T11:17:00Z,2026-09-05T20:59:10Z,mo-92608000,territory,,,,medium,media,https://almet-rt.ru/news/inayat-m-za/66329,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://almet-rt.ru/news/inayat-m-za/66329,context_only,
evt_022c29bfcec2692ecf69a9d6,,Более 2 300 предпринимателей Татарстана вывели бизнес на экспорт с господдержкой,reported,2026-08-27T11:12:00Z,2026-09-05T19:32:00Z,mo-92630000,territory,,,,low,media,https://kamskoe-ustie.ru/news/ekonomika-i-finansy/bolee-2-300-predprinimatelei-tatarstana-vyveli-biznes-na-eksport-s-gospodderzkoi,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://kamskoe-ustie.ru/news/ekonomika-i-finansy/bolee-2-300-predprinimatelei-tatarstana-vyveli-biznes-na-eksport-s-gospodderzkoi,context_only,
evt_e1f277ee0647b935045a80f0,,После капитального ремонта в Мензелинске открылся ледовый дворец,resolved,2026-08-27T11:06:00Z,2026-09-05T19:32:02Z,mo-92640101,settlement,Мензелинск,53.1071815,55.7255585,low,media,https://menzela.ru/news/tema-dnya/posle-kapitalnogo-remonta-v-menzelinske-otkrylsia-ledovyi-dvorec,useful,87,False,1,1,True,False,False,ready,,,True,200,https://menzela.ru/news/tema-dnya/posle-kapitalnogo-remonta-v-menzelinske-otkrylsia-ledovyi-dvorec,publish_ready,
evt_dd6937aa3a62a558d78215d1,,Кардиолог РКБ Татарстана назвал факторы риска при кардионагрузках,unknown,2026-08-27T10:31:00Z,2026-09-05T19:31:54Z,mo-92601000,territory,,,,low,media,https://agryz-rt.ru/news/po-materialam-tatar-inform/kardiolog-rkb-tatarstana-nazval-faktory-riska-pri-kardionagruzkax,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://agryz-rt.ru/news/po-materialam-tatar-inform/kardiolog-rkb-tatarstana-nazval-faktory-riska-pri-kardionagruzkax,context_only,
evt_215460d1acefd066c3678553,,Учительская коференция состоялась в Нижнекамске,reported,2026-08-27T10:25:00Z,2026-09-05T19:32:02Z,mo-92644101,settlement,Нижнекамск,51.8160376,55.6412879,low,media,https://nizhnekamsk-rt.ru/news/obschestvo/ucitelskaia-koferenciia-sostoialas-v-niznekamske,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://nizhnekamsk-rt.ru/news/obschestvo/ucitelskaia-koferenciia-sostoialas-v-niznekamske,fact_and_geo_recheck,
evt_1c752f61bca43ebd7be92e2f,,В гимназии №107 «Открытие» состоялась августовская конференция работников образования.,resolved,2026-08-27T09:58:13Z,2026-09-05T19:32:07Z,mo-92701000,territory,,,,low,official,https://t.me/avianovsav/6244,useful,87,False,1,1,True,False,False,ready,,,True,200,https://t.me/avianovsav/6244,publish_ready,
evt_be9984bbb69fdf76075d19bf,,Раис Татарстана Рустам Минниханов и мэр Казани Ильсур Метшин открыли новый спортивный комплекс с ледовой ареной и трибунами на 252 места.,resolved,2026-08-27T09:53:09Z,2026-09-05T19:32:06Z,mo-92701000,territory,,,,low,official,https://t.me/kzn_official/23474,context,67,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23474,fact_and_geo_recheck,
evt_ff1196649d67f756fdc3fbbc,,В парке «Патриот» Новошешминска открыли мемориальные доски в честь бойцов СВО,resolved,2026-08-27T08:23:00Z,2026-09-05T19:32:02Z,mo-92645432,territory,,,,low,media,https://novoshishminsk.ru/news/novosti-rayona/v-parke-patriot-novosesminska-otkryli-memorialnye-doski-v-cest-boicov-svo,useful,79,False,1,1,True,False,False,ready,,,True,200,https://novoshishminsk.ru/news/novosti-rayona/v-parke-patriot-novosesminska-otkryli-memorialnye-doski-v-cest-boicov-svo,publish_ready,
evt_ff87babbbee67cc8ef4115a5,,В Арче прошла профилактическая акция «Тоннель» на дорогах,reported,2026-08-27T08:12:00Z,2026-09-05T20:59:10Z,mo-92612000,territory,,,,medium,media,https://arskmedia.ru/news/rayon-yaalyklary/arcada-9-kesega-straf-salyndy,context,59,False,3,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://arskmedia.ru/news/rayon-yaalyklary/arcada-9-kesega-straf-salyndy,fact_and_geo_recheck,
evt_9d3b0c04e03eb74447fa8ff6,,Следите за пульсом: кардиолог РКБ о рисках инфаркта и инсульта,unknown,2026-08-27T07:24:00Z,2026-09-05T19:31:55Z,mo-92606000,territory,,,,low,media,https://alekseyevsk.ru/news/v-respublike/sledite-za-pulsom-kardiolog-rkb-o-riskax-infarkta-i-insulta,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://alekseyevsk.ru/news/v-respublike/sledite-za-pulsom-kardiolog-rkb-o-riskax-infarkta-i-insulta,context_only,
